26.22,520,3.67,0.0089,0.0115,1.0252,1.1869,1.1838,1.0028

26.32,520,3.67,0.0089,0.0115,1.0252,1.1869,1.1838,1.0028

26.32,520,3.67,0.0089,0.0115,1.0252,1.1869,1.1838,1.0028

26.32,520,3.67,0.0089,0.0115,1.0252,1.1869,1.1838,1.0028

26.32,520,3.67,0.0089,0.0116,1.0252,1.1869,1.1838,1.0028

26.32,520,3.67,0.0089,0.0116,1.0252,1.1869,1.1838,1.0028

26.32,520,3.67,0.0089,0.0116,1.0252,1.1914,1.1838,1.0028

26.32,520,3.67,0.0089,0.0116,1.0252,1.1914,1.1438,1.0028

26.32,520,3.67,0.0089,0.0116,1.0252,1.1914,1.1438,1.0022

motor/temperature,motor/rpm,motor/current,motor/vibration/rmsX,motor/vibration/rmsY,motor/vibration/rmsZ,motor/vibration/crestX,motor/vibration/crestY,motor/vibration/crestZ
22.08,0,3.66,0.011,0.009,1.027,1.1778,1.2821,1.0033

22.08,0,3.66,0.011,0.009,1.027,1.1778,1.2821,1.0033

22.08,0,3.66,0.011,0.009,1.027,1.1778,1.2821,1.0033

22.08,0,3.67,0.011,0.009,1.027,1.1778,1.2821,1.0033

22.08,0,3.67,0.011,0.009,1.027,1.1778,1.2821,1.0033

22.08,0,3.67,0.011,0.0091,1.027,1.1778,1.2821,1.0033

22.08,0,3.67,0.011,0.0091,1.0275,1.1778,1.2821,1.0033

22.08,0,3.67,0.011,0.0091,1.0275,1.1886,1.2821,1.0033

22.08,0,3.67,0.011,0.0091,1.0275,1.1886,1.321,1.0033

22.08,0,3.67,0.011,0.0091,1.0275,1.1886,1.321,1.0334

22.08,0,3.67,0.011,0.0091,1.0275,1.1886,1.321,1.0334

22.08,0,3.67,0.011,0.0091,1.0275,1.1886,1.321,1.0334

22.08,0,3.67,0.011,0.0091,1.0275,1.1886,1.321,1.0334

22.08,0,3.67,0.011,0.0091,1.0275,1.1886,1.321,1.0334

22.08,0,3.67,0.011,0.0091,1.0275,1.1886,1.321,1.0334

22.08,0,3.67,0.011,0.0091,1.0276,1.1886,1.321,1.0334

22.08,0,3.67,0.011,0.0091,1.0276,1.187,1.321,1.0334

22.08,0,3.67,0.011,0.0091,1.0276,1.187,1.3052,1.0334

22.08,0,3.67,0.011,0.0091,1.0276,1.187,1.3052,1.0033

22.08,0,3.67,0.011,0.0091,1.0276,1.187,1.3052,1.0033

22.07,0,3.67,0.011,0.0091,1.0276,1.187,1.3052,1.0033

22.07,0,3.67,0.011,0.0091,1.0276,1.187,1.3052,1.0033

22.07,0,3.67,0.0109,0.0091,1.0276,1.187,1.3052,1.0033

22.07,0,3.67,0.0109,0.0091,1.0276,1.187,1.3052,1.0033

22.07,0,3.67,0.0109,0.0091,1.0277,1.187,1.3052,1.0033

22.07,0,3.67,0.0109,0.0091,1.0277,1.1707,1.3052,1.0033

22.07,0,3.67,0.0109,0.0091,1.0277,1.1707,1.2631,1.0033

22.07,0,3.67,0.0109,0.0091,1.0277,1.1707,1.2631,1.0018

22.07,0,3.67,0.0109,0.0091,1.0277,1.1707,1.2631,1.0018

22.05,0,3.67,0.0109,0.0091,1.0277,1.1707,1.2631,1.0018

22.05,0,3.67,0.0109,0.0091,1.0277,1.1707,1.2631,1.0018

22.05,0,3.67,0.011,0.0091,1.0277,1.1707,1.2631,1.0018

22.05,0,3.67,0.011,0.0091,1.0277,1.1707,1.2631,1.0018

22.05,0,3.67,0.011,0.0091,1.0276,1.1707,1.2631,1.0018

22.05,0,3.67,0.011,0.0091,1.0276,1.1986,1.2631,1.0018

22.05,0,3.67,0.011,0.0091,1.0276,1.1986,1.273,1.0018

22.05,0,3.67,0.011,0.0091,1.0276,1.1986,1.273,1.0022

